index,Crefo,Strasse_raw,HausNummer_raw,Plz_raw,Ort_raw,street_norm,house_norm,plz4_used,ort_norm,swis_match_type,swis_changed,swis_adr_egaid,swis_bdg_egid,swis_street_ref,swis_house_ref,swis_plz4_ref,swis_ort_ref
47721,422153922,Brauerstrasse,112,800400,Zürich,brauerstrasse,112,8004,zuerich,strict,False,100126237,148647,Brauerstrasse,112,8004,Zürich
47722,423960143,Brauerstrasse,98,800400,Zürich,brauerstrasse,98,8004,zuerich,strict,False,100126232,148642,Brauerstrasse,98,8004,Zürich
47723,428129807,Brauerstrasse,103,800400,Zürich,brauerstrasse,103,8004,zuerich,strict,False,100201491,148786,Brauerstrasse,103,8004,Zürich
47724,423583777,Brauerstrasse,26,800400,Zürich,brauerstrasse,26,8004,zuerich,strict,False,100196703,149251,Brauerstrasse,26,8004,Zürich
47725,422318421,Brauerstrasse,108,800400,Zürich,brauerstrasse,108,8004,zuerich,strict,False,100126235,148645,Brauerstrasse,108,8004,Zürich
47726,423567759,Brauerstrasse,103,800400,Zürich,brauerstrasse,103,8004,zuerich,strict,False,100201491,148786,Brauerstrasse,103,8004,Zürich
47727,428150154,Brauerstrasse,71,800400,Zürich,brauerstrasse,71,8004,zuerich,strict,False,100201418,148763,Brauerstrasse,71,8004,Zürich
47728,423614034,Brauerstrasse,15,800400,Zürich,brauerstrasse,15,8004,zuerich,strict,False,100127280,149106,Brauerstrasse,15,8004,Zürich
47729,422333008,Brauerstrasse,27,800400,Zürich,brauerstrasse,27,8004,zuerich,strict,False,100127277,149103,Brauerstrasse,27,8004,Zürich
47730,423629841,Brauerstrasse,29,800400,Zürich,brauerstrasse,29,8004,zuerich,strict,False,100124125,149098,Brauerstrasse,29,8004,Zürich
47732,423517613,Brauerstrasse,52,800400,Zürich,brauerstrasse,52,8004,zuerich,strict,False,100124267,148596,Brauerstrasse,52,8004,Zürich
47733,422379258,Brauerstrasse,29,800400,Zürich,brauerstrasse,29,8004,zuerich,strict,False,100124125,149098,Brauerstrasse,29,8004,Zürich
47734,423520297,Brauerstrasse,29,800400,Zürich,brauerstrasse,29,8004,zuerich,strict,False,100124125,149098,Brauerstrasse,29,8004,Zürich
47735,428000263,Brauerstrasse,97,800400,Zürich,brauerstrasse,97,8004,zuerich,strict,False,100201488,148783,Brauerstrasse,97,8004,Zürich
47736,423455804,Brauerstrasse,121,800400,Zürich,brauerstrasse,121,8004,zuerich,strict,False,100201498,148793,Brauerstrasse,121,8004,Zürich
47737,422560004,Brauerstrasse,31,800400,Zürich,brauerstrasse,31,8004,zuerich,strict,False,100124126,149099,Brauerstrasse,31,8004,Zürich
47738,423453300,Brauerstrasse,120,800400,Zürich,brauerstrasse,120,8004,zuerich,strict,False,100126239,148649,Brauerstrasse,120,8004,Zürich
47739,428017455,Brauerstrasse,111,800400,Zürich,brauerstrasse,111,8004,zuerich,strict,False,100201494,148789,Brauerstrasse,111,8004,Zürich
47740,423712571,Brauerstrasse,52,800400,Zürich,brauerstrasse,52,8004,zuerich,strict,False,100124267,148596,Brauerstrasse,52,8004,Zürich
47741,422455153,Brauerstrasse,121,800400,Zürich,brauerstrasse,121,8004,zuerich,strict,False,100201498,148793,Brauerstrasse,121,8004,Zürich
47742,423734424,Brauerstrasse,31,800400,Zürich,brauerstrasse,31,8004,zuerich,strict,False,100124126,149099,Brauerstrasse,31,8004,Zürich
47743,428018271,Brauerstrasse,120,800400,Zürich,brauerstrasse,120,8004,zuerich,strict,False,100126239,148649,Brauerstrasse,120,8004,Zürich
47744,423685046,Brauerstrasse,31,800400,Zürich,brauerstrasse,31,8004,zuerich,strict,False,100124126,149099,Brauerstrasse,31,8004,Zürich
47746,423671814,Brauerstrasse,119,800400,Zürich,brauerstrasse,119,8004,zuerich,strict,False,100201497,148792,Brauerstrasse,119,8004,Zürich
47747,427825217,Brauerstrasse,119,800400,Zürich,brauerstrasse,119,8004,zuerich,strict,False,100201497,148792,Brauerstrasse,119,8004,Zürich
47748,423754510,Brauerstrasse,101,800400,Zürich,brauerstrasse,101,8004,zuerich,strict,False,100201490,148785,Brauerstrasse,101,8004,Zürich
47749,422514310,Brauerstrasse,16,800400,Zürich,brauerstrasse,16,8004,zuerich,strict,False,100196701,149249,Brauerstrasse,16,8004,Zürich
47750,423772747,Brauerstrasse,27,800400,Zürich,brauerstrasse,27,8004,zuerich,strict,False,100127277,149103,Brauerstrasse,27,8004,Zürich
47751,427934689,Brauerstrasse,4,800400,Zürich,brauerstrasse,4,8004,zuerich,strict,False,100124307,149289,Brauerstrasse,4,8004,Zürich
47752,423786172,Brauerstrasse,27,800400,Zürich,brauerstrasse,27,8004,zuerich,strict,False,100127277,149103,Brauerstrasse,27,8004,Zürich
47754,424723296,Brauerstrasse,120,800400,Zürich,brauerstrasse,120,8004,zuerich,strict,False,100126239,148649,Brauerstrasse,120,8004,Zürich
47755,427887548,Brauerstrasse,98,800400,Zürich,brauerstrasse,98,8004,zuerich,strict,False,100126232,148642,Brauerstrasse,98,8004,Zürich
47756,424492886,Brauerstrasse,3,800400,Zürich,brauerstrasse,3,8004,zuerich,strict,False,100127297,149120,Brauerstrasse,3,8004,Zürich
47757,421640634,Brauerstrasse,44,800400,Zürich,brauerstrasse,44,8004,zuerich,strict,False,102356406,302048733,Brauerstrasse,44,8004,Zürich
47758,424464867,Brauerstrasse,75,800400,Zürich,brauerstrasse,75,8004,zuerich,strict,False,101699482,2373331,Brauerstrasse,75,8004,Zürich
47759,427895253,Brauerstrasse,117,800400,Zürich,brauerstrasse,117,8004,zuerich,strict,False,100201496,148791,Brauerstrasse,117,8004,Zürich
47760,424452464,Brauerstrasse,27,800400,Zürich,brauerstrasse,27,8004,zuerich,strict,False,100127277,149103,Brauerstrasse,27,8004,Zürich
47761,421611217,Brauerstrasse,48,800400,Zürich,brauerstrasse,48,8004,zuerich,strict,False,100124260,148589,Brauerstrasse,48,8004,Zürich
47762,424401321,Brauerstrasse,3,800400,Zürich,brauerstrasse,3,8004,zuerich,strict,False,100127297,149120,Brauerstrasse,3,8004,Zürich
47763,427357507,Brauerstrasse,99,800400,Zürich,brauerstrasse,99,8004,zuerich,strict,False,100201489,148784,Brauerstrasse,99,8004,Zürich
47764,424406208,Brauerstrasse,110,800400,Zürich,brauerstrasse,110,8004,zuerich,strict,False,100126236,148646,Brauerstrasse,110,8004,Zürich
47765,421802050,Brauerstrasse,74,800400,Zürich,brauerstrasse,74,8004,zuerich,strict,False,100124271,148600,Brauerstrasse,74,8004,Zürich
47766,425207214,Brauerstrasse,16,800400,Zürich,brauerstrasse,16,8004,zuerich,strict,False,100196701,149249,Brauerstrasse,16,8004,Zürich
47767,421937117,Brauerstrasse,112,800400,Zürich,brauerstrasse,112,8004,zuerich,strict,False,100126237,148647,Brauerstrasse,112,8004,Zürich
47768,425317522,Brauerstrasse,78,800400,Zürich,brauerstrasse,78,8004,zuerich,strict,False,100124273,148602,Brauerstrasse,78,8004,Zürich
47769,421778034,Brauerstrasse,75,800400,Zürich,brauerstrasse,75,8004,zuerich,strict,False,101699482,2373331,Brauerstrasse,75,8004,Zürich
47770,425291061,Brauerstrasse,103,800400,Zürich,brauerstrasse,103,8004,zuerich,strict,False,100201491,148786,Brauerstrasse,103,8004,Zürich
47771,422031365,Brauerstrasse,118,800400,Zürich,brauerstrasse,118,8004,zuerich,strict,False,100126243,148653,Brauerstrasse,118,8004,Zürich
47772,425349928,Brauerstrasse,112/EG.li,800400,Zürich,brauerstrasse,112,8004,zuerich,strict,True,100126237,148647,Brauerstrasse,112,8004,Zürich
47773,421745582,Brauerstrasse,16,800400,Zürich,brauerstrasse,16,8004,zuerich,strict,False,100196701,149249,Brauerstrasse,16,8004,Zürich
47774,425135269,Brauerstrasse,36,800400,Zürich,brauerstrasse,36,8004,zuerich,strict,False,100201387,149254,Brauerstrasse,36,8004,Zürich
47775,422106983,Brauerstrasse,3,800400,Zürich,brauerstrasse,3,8004,zuerich,strict,False,100127297,149120,Brauerstrasse,3,8004,Zürich
47776,425039827,Brauerstrasse,97,800400,Zürich,brauerstrasse,97,8004,zuerich,strict,False,100201488,148783,Brauerstrasse,97,8004,Zürich
47777,421733174,Brauerstrasse,87,800400,Zürich,brauerstrasse,87,8004,zuerich,strict,False,100201419,148764,Brauerstrasse,87,8004,Zürich
47778,424884218,Brauerstrasse,78,800400,Zürich,brauerstrasse,78,8004,zuerich,strict,False,100124273,148602,Brauerstrasse,78,8004,Zürich
47779,422157882,Brauerstrasse,97,800400,Zürich,brauerstrasse,97,8004,zuerich,strict,False,100201488,148783,Brauerstrasse,97,8004,Zürich
47780,424920396,Brauerstrasse,108,800400,Zürich,brauerstrasse,108,8004,zuerich,strict,False,100126235,148645,Brauerstrasse,108,8004,Zürich
47781,421881883,Brauerstrasse,15,800400,Zürich,brauerstrasse,15,8004,zuerich,strict,False,100127280,149106,Brauerstrasse,15,8004,Zürich
47782,424961699,Brauerstrasse,16,800400,Zürich,brauerstrasse,16,8004,zuerich,strict,False,100196701,149249,Brauerstrasse,16,8004,Zürich
47783,421665089,Brauerstrasse,26,800400,Zürich,brauerstrasse,26,8004,zuerich,strict,False,100196703,149251,Brauerstrasse,26,8004,Zürich
47784,401950513,Brauerstrasse,42,800400,Zürich,brauerstrasse,42,8004,zuerich,strict,False,100201390,149256,Brauerstrasse,42,8004,Zürich
47785,423140647,Brauerstrasse,29,800400,Zürich,brauerstrasse,29,8004,zuerich,strict,False,100124125,149098,Brauerstrasse,29,8004,Zürich
47786,401944295,Brauerstrasse,104,800400,Zürich,brauerstrasse,104,8004,zuerich,strict,False,100126234,148644,Brauerstrasse,104,8004,Zürich
47787,421869492,Brauerstrasse,4,800400,Zürich,brauerstrasse,4,8004,zuerich,strict,False,100124307,149289,Brauerstrasse,4,8004,Zürich
47788,401957293,Brauerstrasse,4,800400,Zürich,brauerstrasse,4,8004,zuerich,strict,False,100124307,149289,Brauerstrasse,4,8004,Zürich
47789,423229527,Brauerstrasse,110,800400,Zürich,brauerstrasse,110,8004,zuerich,strict,False,100126236,148646,Brauerstrasse,110,8004,Zürich
47790,401962749,Brauerstrasse,103,800400,Zürich,brauerstrasse,103,8004,zuerich,strict,False,100201491,148786,Brauerstrasse,103,8004,Zürich
47791,421872922,Brauerstrasse,126,800400,Zürich,brauerstrasse,126,8004,zuerich,strict,False,100126242,148652,Brauerstrasse,126,8004,Zürich
47792,401963791,Brauerstrasse,114,800400,Zürich,brauerstrasse,114,8004,zuerich,strict,False,100126238,148648,Brauerstrasse,114,8004,Zürich
47793,423404983,Brauerstrasse,74,800400,Zürich,brauerstrasse,74,8004,zuerich,strict,False,100124271,148600,Brauerstrasse,74,8004,Zürich
47794,401967340,Brauerstrasse,110,800400,Zürich,brauerstrasse,110,8004,zuerich,strict,False,100126236,148646,Brauerstrasse,110,8004,Zürich
47795,421919695,Brauerstrasse,13,800400,Zürich,brauerstrasse,13,8004,zuerich,strict,False,100127279,149105,Brauerstrasse,13,8004,Zürich
47796,401967949,Brauerstrasse,114,800400,Zürich,brauerstrasse,114,8004,zuerich,strict,False,100126238,148648,Brauerstrasse,114,8004,Zürich
47797,423365319,Brauerstrasse,110,800400,Zürich,brauerstrasse,110,8004,zuerich,strict,False,100126236,148646,Brauerstrasse,110,8004,Zürich
47798,401929234,Brauerstrasse,27,800400,Zürich,brauerstrasse,27,8004,zuerich,strict,False,100127277,149103,Brauerstrasse,27,8004,Zürich
47799,422601979,Brauerstrasse,16,800400,Zürich,brauerstrasse,16,8004,zuerich,strict,False,100196701,149249,Brauerstrasse,16,8004,Zürich
47800,401918329,Brauerstrasse,109,800400,Zürich,brauerstrasse,109,8004,zuerich,strict,False,100201493,148788,Brauerstrasse,109,8004,Zürich
47801,423347496,Brauerstrasse,55,800400,Zürich,brauerstrasse,55,8004,zuerich,strict,False,101732225,148756,Brauerstrasse,55,8004,Zürich
47802,402016690,Brauerstrasse,110,800400,Zürich,brauerstrasse,110,8004,zuerich,strict,False,100126236,148646,Brauerstrasse,110,8004,Zürich
47804,401977964,Brauerstrasse,110,800400,Zürich,brauerstrasse,110,8004,zuerich,strict,False,100126236,148646,Brauerstrasse,110,8004,Zürich
47805,422975675,Brauerstrasse,104,800400,Zürich,brauerstrasse,104,8004,zuerich,strict,False,100126234,148644,Brauerstrasse,104,8004,Zürich
47806,401981924,Brauerstrasse,75,800400,Zürich,brauerstrasse,75,8004,zuerich,strict,False,101699482,2373331,Brauerstrasse,75,8004,Zürich
47807,422665249,Brauerstrasse,27,800400,Zürich,brauerstrasse,27,8004,zuerich,strict,False,100127277,149103,Brauerstrasse,27,8004,Zürich
47808,401993064,Brauerstrasse,31,800400,Zürich,brauerstrasse,31,8004,zuerich,strict,False,100124126,149099,Brauerstrasse,31,8004,Zürich
47809,422987938,Brauerstrasse,27,800400,Zürich,brauerstrasse,27,8004,zuerich,strict,False,100127277,149103,Brauerstrasse,27,8004,Zürich
47810,401988233,Brauerstrasse,114,800400,Zürich,brauerstrasse,114,8004,zuerich,strict,False,100126238,148648,Brauerstrasse,114,8004,Zürich
47811,422343660,Brauerstrasse,126,800400,Zürich,brauerstrasse,126,8004,zuerich,strict,False,100126242,148652,Brauerstrasse,126,8004,Zürich
47812,402370048,Brauerstrasse,75,800400,Zürich,brauerstrasse,75,8004,zuerich,strict,False,101699482,2373331,Brauerstrasse,75,8004,Zürich
47813,423020523,Brauerstrasse,15,800400,Zürich,brauerstrasse,15,8004,zuerich,strict,False,100127280,149106,Brauerstrasse,15,8004,Zürich
47814,402808370,Brauerstrasse,98,800400,Zürich,brauerstrasse,98,8004,zuerich,strict,False,100126232,148642,Brauerstrasse,98,8004,Zürich
47815,422324588,Brauerstrasse,40,800400,Zürich,brauerstrasse,40,8004,zuerich,strict,False,100201393,149259,Brauerstrasse,40,8004,Zürich
47816,402952672,Brauerstrasse,42,800400,Zürich,brauerstrasse,42,8004,zuerich,strict,False,100201390,149256,Brauerstrasse,42,8004,Zürich
47817,422797037,Brauerstrasse,104,800400,Zürich,brauerstrasse,104,8004,zuerich,strict,False,100126234,148644,Brauerstrasse,104,8004,Zürich
47818,402934164,Brauerstrasse,105,800400,Zürich,brauerstrasse,105,8004,zuerich,strict,False,100201492,148787,Brauerstrasse,105,8004,Zürich
47819,422222128,Brauerstrasse,98,800400,Zürich,brauerstrasse,98,8004,zuerich,strict,False,100126232,148642,Brauerstrasse,98,8004,Zürich
47820,403833637,Brauerstrasse,115,800400,Zürich,brauerstrasse,115,8004,zuerich,strict,False,100201495,148790,Brauerstrasse,115,8004,Zürich
47821,422866859,Brauerstrasse,3,800400,Zürich,brauerstrasse,3,8004,zuerich,strict,False,100127297,149120,Brauerstrasse,3,8004,Zürich
47822,403833813,Brauerstrasse,124,800400,Zürich,brauerstrasse,124,8004,zuerich,strict,False,100126241,148651,Brauerstrasse,124,8004,Zürich
47823,422843780,Brauerstrasse,103,800400,Zürich,brauerstrasse,103,8004,zuerich,strict,False,100201491,148786,Brauerstrasse,103,8004,Zürich
47824,404023718,Brauerstrasse,121,800400,Zürich,brauerstrasse,121,8004,zuerich,strict,False,100201498,148793,Brauerstrasse,121,8004,Zürich
47825,423709486,Brauerstrasse,75,800400,Zürich,brauerstrasse,75,8004,zuerich,strict,False,101699482,2373331,Brauerstrasse,75,8004,Zürich
47826,404023719,Brauerstrasse,75,800400,Zürich,brauerstrasse,75,8004,zuerich,strict,False,101699482,2373331,Brauerstrasse,75,8004,Zürich
47827,422883434,Brauerstrasse,112,800400,Zürich,brauerstrasse,112,8004,zuerich,strict,False,100126237,148647,Brauerstrasse,112,8004,Zürich
47828,403876529,Brauerstrasse,102,800400,Zürich,brauerstrasse,102,8004,zuerich,strict,False,100126233,148643,Brauerstrasse,102,8004,Zürich
47829,423648180,Brauerstrasse,114,800400,Zürich,brauerstrasse,114,8004,zuerich,strict,False,100126238,148648,Brauerstrasse,114,8004,Zürich
47830,403879532,Brauerstrasse,105,800400,Zürich,brauerstrasse,105,8004,zuerich,strict,False,100201492,148787,Brauerstrasse,105,8004,Zürich
47831,422867780,Brauerstrasse,109,800400,Zürich,brauerstrasse,109,8004,zuerich,strict,False,100201493,148788,Brauerstrasse,109,8004,Zürich
47832,403882144,Brauerstrasse,105,800400,Zürich,brauerstrasse,105,8004,zuerich,strict,False,100201492,148787,Brauerstrasse,105,8004,Zürich
47833,423780741,Brauerstrasse,40,800400,Zürich,brauerstrasse,40,8004,zuerich,strict,False,100201393,149259,Brauerstrasse,40,8004,Zürich
47834,408787270,Brauerstrasse,97,800400,Zürich,brauerstrasse,97,8004,zuerich,strict,False,100201488,148783,Brauerstrasse,97,8004,Zürich
47835,422784377,Brauerstrasse,36,800400,Zürich,brauerstrasse,36,8004,zuerich,strict,False,100201387,149254,Brauerstrasse,36,8004,Zürich
47836,408742807,Brauerstrasse,120,800400,Zürich,brauerstrasse,120,8004,zuerich,strict,False,100126239,148649,Brauerstrasse,120,8004,Zürich
47837,423780749,Brauerstrasse,16,800400,Zürich,brauerstrasse,16,8004,zuerich,strict,False,100196701,149249,Brauerstrasse,16,8004,Zürich
47838,408744314,Brauerstrasse,29,800400,Zürich,brauerstrasse,29,8004,zuerich,strict,False,100124125,149098,Brauerstrasse,29,8004,Zürich
47839,423040173,Brauerstrasse,97,800400,Zürich,brauerstrasse,97,8004,zuerich,strict,False,100201488,148783,Brauerstrasse,97,8004,Zürich
47840,408743756,Brauerstrasse,48,800400,Zürich,brauerstrasse,48,8004,zuerich,strict,False,100124260,148589,Brauerstrasse,48,8004,Zürich
47841,423776627,Brauerstrasse,98,800400,Zürich,brauerstrasse,98,8004,zuerich,strict,False,100126232,148642,Brauerstrasse,98,8004,Zürich
47842,408636654,Brauerstrasse,114,800400,Zürich,brauerstrasse,114,8004,zuerich,strict,False,100126238,148648,Brauerstrasse,114,8004,Zürich
47843,423286307,Brauerstrasse,121,800400,Zürich,brauerstrasse,121,8004,zuerich,strict,False,100201498,148793,Brauerstrasse,121,8004,Zürich
47844,408936669,Brauerstrasse,34,800400,Zürich,brauerstrasse,34,8004,zuerich,strict,False,100201386,149253,Brauerstrasse,34,8004,Zürich
47845,423773611,Brauerstrasse,80,800400,Zürich,brauerstrasse,80,8004,zuerich,strict,False,100124274,148603,Brauerstrasse,80,8004,Zürich
47846,409518127,Brauerstrasse,120,800400,Zürich,brauerstrasse,120,8004,zuerich,strict,False,100126239,148649,Brauerstrasse,120,8004,Zürich
47847,423220944,Brauerstrasse,120,800400,Zürich,brauerstrasse,120,8004,zuerich,strict,False,100126239,148649,Brauerstrasse,120,8004,Zürich
47848,409395056,Brauerstrasse,60,800400,Zürich,brauerstrasse,60,8004,zuerich,strict,False,101874490,302061643,Brauerstrasse,60,8004,Zürich
47849,423733720,Brauerstrasse,36,800400,Zürich,brauerstrasse,36,8004,zuerich,strict,False,100201387,149254,Brauerstrasse,36,8004,Zürich
47850,407864047,Brauerstrasse,114,800400,Zürich,brauerstrasse,114,8004,zuerich,strict,False,100126238,148648,Brauerstrasse,114,8004,Zürich
47851,423227991,Brauerstrasse,108,800400,Zürich,brauerstrasse,108,8004,zuerich,strict,False,100126235,148645,Brauerstrasse,108,8004,Zürich
47852,407750165,Brauerstrasse,123,800400,Zürich,brauerstrasse,123,8004,zuerich,strict,False,100201499,148794,Brauerstrasse,123,8004,Zürich
47853,423566852,Brauerstrasse,105,800400,Zürich,brauerstrasse,105,8004,zuerich,strict,False,100201492,148787,Brauerstrasse,105,8004,Zürich
47854,407676073,Brauerstrasse,98,800400,Zürich,brauerstrasse,98,8004,zuerich,strict,False,100126232,148642,Brauerstrasse,98,8004,Zürich
47855,423186886,Brauerstrasse,104,800400,Zürich,brauerstrasse,104,8004,zuerich,strict,False,100126234,148644,Brauerstrasse,104,8004,Zürich
47856,407656641,Brauerstrasse,27,800400,Zürich,brauerstrasse,27,8004,zuerich,strict,False,100127277,149103,Brauerstrasse,27,8004,Zürich
47857,423582374,Brauerstrasse,15,800400,Zürich,brauerstrasse,15,8004,zuerich,strict,False,100127280,149106,Brauerstrasse,15,8004,Zürich
47858,407521104,Brauerstrasse,97,800400,Zürich,brauerstrasse,97,8004,zuerich,strict,False,100201488,148783,Brauerstrasse,97,8004,Zürich
47859,423177762,Brauerstrasse,111,800400,Zürich,brauerstrasse,111,8004,zuerich,strict,False,100201494,148789,Brauerstrasse,111,8004,Zürich
47860,407522254,Brauerstrasse,30,800400,Zürich,brauerstrasse,30,8004,zuerich,strict,False,100201078,149252,Brauerstrasse,30,8004,Zürich
47861,423551968,Brauerstrasse,4,800400,Zürich,brauerstrasse,4,8004,zuerich,strict,False,100124307,149289,Brauerstrasse,4,8004,Zürich
47862,408071185,Brauerstrasse,108,800400,Zürich,brauerstrasse,108,8004,zuerich,strict,False,100126235,148645,Brauerstrasse,108,8004,Zürich
47863,423199370,Brauerstrasse,123,800400,Zürich,brauerstrasse,123,8004,zuerich,strict,False,100201499,148794,Brauerstrasse,123,8004,Zürich
47864,408086849,Brauerstrasse,45,800400,Zürich,brauerstrasse,45,8004,zuerich,strict,False,100201408,148753,Brauerstrasse,45,8004,Zürich
